NAME	TITLE	SCORE	
MT1A	metallothionein 1A [Source:HGNC Symbol;Acc:HGNC:7393]	-2.6056905	
GTF3C6	general transcription factor IIIC subunit 6 [Source:HGNC Symbol;Acc:HGNC:20872]	-2.6071522	
TSKS	testis specific serine kinase substrate [Source:HGNC Symbol;Acc:HGNC:30719]	-2.6073384	
STAM-DT	STAM divergent transcript [Source:HGNC Symbol;Acc:HGNC:49568]	-2.6109655	
PCDHB4	protocadherin beta 4 [Source:HGNC Symbol;Acc:HGNC:8689]	-2.6143935	
ILF3-DT	ILF3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:27115]	-2.61455	
ZNF226	zinc finger protein 226 [Source:HGNC Symbol;Acc:HGNC:13019]	-2.6160913	
ITPR3	"inositol 1,4,5-trisphosphate receptor type 3 [Source:HGNC Symbol;Acc:HGNC:6182]"	-2.617878	
CDADC1	cytidine and dCMP deaminase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20299]	-2.6191397	
TACC3	transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]	-2.6199474	
TBC1D3G	TBC1 domain family member 3G [Source:HGNC Symbol;Acc:HGNC:29860]	-2.6252108	
UBE2FP1	UBE2F pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44535]	-2.6263456	
HUNK	hormonally up-regulated Neu-associated kinase [Source:HGNC Symbol;Acc:HGNC:13326]	-2.626563	
AP5M1	adaptor related protein complex 5 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:20192]	-2.6273494	
ZFYVE21	zinc finger FYVE-type containing 21 [Source:HGNC Symbol;Acc:HGNC:20760]	-2.6274025	
RPP38-DT	RPP38 divergent transcript [Source:HGNC Symbol;Acc:HGNC:28582]	-2.629795	
PRPF8	pre-mRNA processing factor 8 [Source:HGNC Symbol;Acc:HGNC:17340]	-2.6306303	
TPM3	tropomyosin 3 [Source:HGNC Symbol;Acc:HGNC:12012]	-2.632087	
ZSWIM3	zinc finger SWIM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16157]	-2.6344132	
IFFO1	intermediate filament family orphan 1 [Source:HGNC Symbol;Acc:HGNC:24970]	-2.635591	
MRPS10	mitochondrial ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:14502]	-2.6402833	
CCDC85B	coiled-coil domain containing 85B [Source:HGNC Symbol;Acc:HGNC:24926]	-2.6407888	
MACF1	microtubule actin crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:13664]	-2.6410546	
C6orf52	chromosome 6 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:20881]	-2.6425347	
ENSG00000289088	novel transcript	-2.644956	
SYPL1	synaptophysin like 1 [Source:HGNC Symbol;Acc:HGNC:11507]	-2.6455858	
FAM91A1	family with sequence similarity 91 member A1 [Source:HGNC Symbol;Acc:HGNC:26306]	-2.6496143	
HERPUD2-AS1	HERPUD2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55258]	-2.6508286	
PSORS1C1	psoriasis susceptibility 1 candidate 1 [Source:HGNC Symbol;Acc:HGNC:17202]	-2.6599739	
DCTN2	dynactin subunit 2 [Source:HGNC Symbol;Acc:HGNC:2712]	-2.6610405	
KLHL8	kelch like family member 8 [Source:HGNC Symbol;Acc:HGNC:18644]	-2.662293	
RMI1	RecQ mediated genome instability 1 [Source:HGNC Symbol;Acc:HGNC:25764]	-2.6622994	
LCLAT1	lysocardiolipin acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26756]	-2.6643653	
PPM1F	"protein phosphatase, Mg2+/Mn2+ dependent 1F [Source:HGNC Symbol;Acc:HGNC:19388]"	-2.6654067	
SPATA33	spermatogenesis associated 33 [Source:HGNC Symbol;Acc:HGNC:26463]	-2.6656065	
LINC01116	long intergenic non-protein coding RNA 1116 [Source:HGNC Symbol;Acc:HGNC:49259]	-2.6664224	
TRAFD1	TRAF-type zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24808]	-2.667406	
CBLL1-AS1	CBLL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55571]	-2.667604	
ALG14	ALG14 UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:28287]	-2.669279	
DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3 [Source:HGNC Symbol;Acc:HGNC:3094]	-2.6715572	
UQCRFS1P1	"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12588]"	-2.6733112	
IFI35	interferon induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]	-2.6744215	
HDAC5	histone deacetylase 5 [Source:HGNC Symbol;Acc:HGNC:14068]	-2.6788595	
SWSAP1	SWIM-type zinc finger 7 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:26638]	-2.679169	
B3GALT9	"beta-1,3-galactosyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:53652]"	-2.680774	
AGER	advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]	-2.681237	
DELE1	DAP3 binding cell death enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28969]	-2.6822078	
CDCA5	cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626]	-2.682978	
LINC01411	long intergenic non-protein coding RNA 1411 [Source:HGNC Symbol;Acc:HGNC:50703]	-2.6839104	
HLA-DMA	"major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]"	-2.6870465	
KCTD10	potassium channel tetramerization domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23236]	-2.6881475	
FECH	ferrochelatase [Source:HGNC Symbol;Acc:HGNC:3647]	-2.6906414	
UBQLN2	ubiquilin 2 [Source:HGNC Symbol;Acc:HGNC:12509]	-2.6907303	
URB1-AS1	URB1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:23128]	-2.694747	
EIF4G3	eukaryotic translation initiation factor 4 gamma 3 [Source:HGNC Symbol;Acc:HGNC:3298]	-2.6961741	
MTA2	metastasis associated 1 family member 2 [Source:HGNC Symbol;Acc:HGNC:7411]	-2.6969543	
RAD17	RAD17 checkpoint clamp loader component [Source:HGNC Symbol;Acc:HGNC:9807]	-2.6991646	
PTOV1-AS2	PTOV1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:51284]	-2.6999729	
SEC23IP	SEC23 interacting protein [Source:HGNC Symbol;Acc:HGNC:17018]	-2.7013657	
P2RY6	pyrimidinergic receptor P2Y6 [Source:HGNC Symbol;Acc:HGNC:8543]	-2.705242	
MTCP1	mature T cell proliferation 1 [Source:HGNC Symbol;Acc:HGNC:7423]	-2.70736	
TRIM35	tripartite motif containing 35 [Source:HGNC Symbol;Acc:HGNC:16285]	-2.7087188	
XKR8	XK related 8 [Source:HGNC Symbol;Acc:HGNC:25508]	-2.7100606	
CCDC91	coiled-coil domain containing 91 [Source:HGNC Symbol;Acc:HGNC:24855]	-2.7140186	
CFAP410	cilia and flagella associated protein 410 [Source:HGNC Symbol;Acc:HGNC:1260]	-2.7148414	
GS1-124K5.4	uncharacterized LOC100289098 [Source:NCBI gene (formerly Entrezgene);Acc:100289098]	-2.7160985	
NSL1	NSL1 component of MIS12 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24548]	-2.7184517	
MAGEC1	MAGE family member C1 [Source:HGNC Symbol;Acc:HGNC:6812]	-2.7193112	
RPF2	ribosome production factor 2 homolog [Source:HGNC Symbol;Acc:HGNC:20870]	-2.7205582	
CECR7	"cat eye syndrome chromosome region, candidate 7 [Source:HGNC Symbol;Acc:HGNC:1845]"	-2.7212703	
MIR378D2HG	MIR378D2 host gene [Source:HGNC Symbol;Acc:HGNC:54166]	-2.7213533	
WBP4	WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]	-2.7237475	
ARPC4	actin related protein 2/3 complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:707]	-2.727037	
GADD45GIP1	GADD45G interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29996]	-2.7281508	
SS18	SS18 subunit of BAF chromatin remodeling complex [Source:HGNC Symbol;Acc:HGNC:11340]	-2.7295582	
DHRSX	dehydrogenase/reductase X-linked [Source:HGNC Symbol;Acc:HGNC:18399]	-2.7298596	
GPR19	G protein-coupled receptor 19 [Source:HGNC Symbol;Acc:HGNC:4473]	-2.7302434	
IL32	interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]	-2.733508	
H2AW	H2A.W histone [Source:HGNC Symbol;Acc:HGNC:20507]	-2.7355566	
DYNLT4	dynein light chain Tctex-type 4 [Source:HGNC Symbol;Acc:HGNC:32315]	-2.736974	
MRPS36P1	mitochondrial ribosomal protein S36 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29771]	-2.738747	
JCHAIN	joining chain of multimeric IgA and IgM [Source:HGNC Symbol;Acc:HGNC:5713]	-2.7397861	
PLPP6	phospholipid phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:23682]	-2.74149	
HAPLN3	hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]	-2.7415907	
C8orf76	chromosome 8 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:25924]	-2.7444136	
SLC25A53P1	SLC25A53 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55040]	-2.7460566	
RPS18P9	ribosomal protein S18 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:36483]	-2.7482927	
INTS14	integrator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:25372]	-2.7501757	
NDUFC2	NADH:ubiquinone oxidoreductase subunit C2 [Source:HGNC Symbol;Acc:HGNC:7706]	-2.752085	
PMS2P5	"PMS1 homolog 2, mismatch repair system component pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:9130]"	-2.7548084	
TIMM22	translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]	-2.7550726	
RBM45	RNA binding motif protein 45 [Source:HGNC Symbol;Acc:HGNC:24468]	-2.7567708	
C16orf91	chromosome 16 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:27558]	-2.758528	
CLCN7	chloride voltage-gated channel 7 [Source:HGNC Symbol;Acc:HGNC:2025]	-2.7585356	
BRD7P2	bromodomain containing 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33541]	-2.7598135	
RAD9B	RAD9 checkpoint clamp component B [Source:HGNC Symbol;Acc:HGNC:21700]	-2.7628171	
LDB1	LIM domain binding 1 [Source:HGNC Symbol;Acc:HGNC:6532]	-2.7661405	
SGF29	SAGA complex associated factor 29 [Source:HGNC Symbol;Acc:HGNC:25156]	-2.767288	
SNU13	small nuclear ribonucleoprotein 13 [Source:HGNC Symbol;Acc:HGNC:7819]	-2.7688963	
MED20	mediator complex subunit 20 [Source:HGNC Symbol;Acc:HGNC:16840]	-2.7699246	
SLIRP	SRA stem-loop interacting RNA binding protein [Source:HGNC Symbol;Acc:HGNC:20495]	-2.7744224	
AHR	aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:HGNC:348]	-2.7752638	
IL6	interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018]	-2.7753148	
MMP24OS	MMP24 opposite strand [Source:HGNC Symbol;Acc:HGNC:44421]	-2.7774756	
NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373]	-2.7791655	
SPOP	speckle type BTB/POZ protein [Source:HGNC Symbol;Acc:HGNC:11254]	-2.7804847	
GDF15	growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]	-2.7808034	
METTL13	"methyltransferase 13, eEF1A lysine and N-terminal methyltransferase [Source:HGNC Symbol;Acc:HGNC:24248]"	-2.7838445	
PLAC8	placenta associated 8 [Source:HGNC Symbol;Acc:HGNC:19254]	-2.7848735	
REEP6	receptor accessory protein 6 [Source:HGNC Symbol;Acc:HGNC:30078]	-2.788429	
TRAPPC6B	trafficking protein particle complex subunit 6B [Source:HGNC Symbol;Acc:HGNC:23066]	-2.7921066	
KCTD6	potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]	-2.7925074	
RTCA	RNA 3'-terminal phosphate cyclase [Source:HGNC Symbol;Acc:HGNC:17981]	-2.7947085	
FGFR3	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:HGNC:3690]	-2.7950335	
RRP1B	ribosomal RNA processing 1B [Source:HGNC Symbol;Acc:HGNC:23818]	-2.7963014	
ANLN	anillin actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	-2.798618	
SNAP47	synaptosome associated protein 47 [Source:HGNC Symbol;Acc:HGNC:30669]	-2.8016965	
COQ5	"coenzyme Q5, methyltransferase [Source:HGNC Symbol;Acc:HGNC:28722]"	-2.8066144	
SELENOTP1	selenoprotein T pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:53722]	-2.8069198	
ITPA	inosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:6176]	-2.8071122	
RANBP10	RAN binding protein 10 [Source:HGNC Symbol;Acc:HGNC:29285]	-2.807703	
MICOS13	mitochondrial contact site and cristae organizing system subunit 13 [Source:HGNC Symbol;Acc:HGNC:33702]	-2.8084364	
TKFC	triokinase and FMN cyclase [Source:HGNC Symbol;Acc:HGNC:24552]	-2.808719	
TRIP4	thyroid hormone receptor interactor 4 [Source:HGNC Symbol;Acc:HGNC:12310]	-2.8111484	
LDHD	lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]	-2.8137815	
GTF2IRD2	GTF2I repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30775]	-2.8140728	
PURPL	p53 upregulated regulator of p53 levels [Source:HGNC Symbol;Acc:HGNC:48995]	-2.8143663	
DYNLL2	dynein light chain LC8-type 2 [Source:HGNC Symbol;Acc:HGNC:24596]	-2.815011	
NDUFA6	NADH:ubiquinone oxidoreductase subunit A6 [Source:HGNC Symbol;Acc:HGNC:7690]	-2.815674	
CNOT3	CCR4-NOT transcription complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7879]	-2.8167078	
UCHL5	ubiquitin C-terminal hydrolase L5 [Source:HGNC Symbol;Acc:HGNC:19678]	-2.8169882	
SHQ1	"SHQ1, H/ACA ribonucleoprotein assembly factor [Source:HGNC Symbol;Acc:HGNC:25543]"	-2.8181431	
ARL8B	ADP ribosylation factor like GTPase 8B [Source:HGNC Symbol;Acc:HGNC:25564]	-2.8181937	
SAMD4B	sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]	-2.8195617	
VBP1	VHL binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12662]	-2.8201118	
MYL6	myosin light chain 6 [Source:HGNC Symbol;Acc:HGNC:7587]	-2.8208287	
DHFRP1	dihydrofolate reductase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2862]	-2.8216333	
HMG20B	high mobility group 20B [Source:HGNC Symbol;Acc:HGNC:5002]	-2.8244967	
LINC02587	long intergenic non-protein coding RNA 2587 [Source:HGNC Symbol;Acc:HGNC:50672]	-2.8257308	
STRIP1	striatin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:25916]	-2.8280227	
HARS1	histidyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:4816]	-2.828657	
NELFE	negative elongation factor complex member E [Source:HGNC Symbol;Acc:HGNC:13974]	-2.8318248	
FTSJ3	FtsJ RNA 2'-O-methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17136]	-2.83203	
DAZAP2	DAZ associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2684]	-2.8336284	
PGAP6	post-glycosylphosphatidylinositol attachment to proteins 6 [Source:HGNC Symbol;Acc:HGNC:17205]	-2.8341622	
SLC2A4	solute carrier family 2 member 4 [Source:HGNC Symbol;Acc:HGNC:11009]	-2.8361213	
B3GALT4	"beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]"	-2.8372786	
RBCK1	RANBP2-type and C3HC4-type zinc finger containing 1 [Source:HGNC Symbol;Acc:HGNC:15864]	-2.8379414	
METAP1	methionyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:15789]	-2.8394372	
APC2	APC regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:24036]	-2.8394547	
EPPK1	epiplakin 1 [Source:HGNC Symbol;Acc:HGNC:15577]	-2.8416955	
NIPSNAP3B	nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]	-2.8428206	
MARVELD1	MARVEL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28674]	-2.84658	
EGLN1	egl-9 family hypoxia inducible factor 1 [Source:HGNC Symbol;Acc:HGNC:1232]	-2.850677	
ENSA	endosulfine alpha [Source:HGNC Symbol;Acc:HGNC:3360]	-2.854209	
EIF4E	eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:HGNC:3287]	-2.8545926	
PLPP5	phospholipid phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:25026]	-2.8561134	
ZFP36L2	ZFP36 ring finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:1108]	-2.860449	
FHDC1	FH2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29363]	-2.8617177	
AASS	aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]	-2.8619754	
LAS1L	LAS1 like ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:25726]	-2.864178	
C19orf73	chromosome 19 open reading frame 73 [Source:HGNC Symbol;Acc:HGNC:25534]	-2.8678312	
HYDIN2	HYDIN axonemal central pair apparatus protein 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33129]	-2.8687108	
WNT9A	Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]	-2.869324	
DHX30	DExH-box helicase 30 [Source:HGNC Symbol;Acc:HGNC:16716]	-2.8705792	
LINC01278	long intergenic non-protein coding RNA 1278 [Source:HGNC Symbol;Acc:HGNC:28090]	-2.8718858	
R3HCC1	R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:27329]	-2.8728673	
LINC02863	long intergenic non-protein coding RNA 2863 [Source:HGNC Symbol;Acc:HGNC:41290]	-2.8735626	
CKAP2	cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]	-2.8741963	
SLC25A24	solute carrier family 25 member 24 [Source:HGNC Symbol;Acc:HGNC:20662]	-2.874218	
NPDC1	"neural proliferation, differentiation and control 1 [Source:HGNC Symbol;Acc:HGNC:7899]"	-2.8747225	
KDELR2	KDEL endoplasmic reticulum protein retention receptor 2 [Source:HGNC Symbol;Acc:HGNC:6305]	-2.8750877	
SKP1P1	S-phase kinase associated protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33696]	-2.875274	
CD34	CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]	-2.8761284	
ARHGEF33	Rho guanine nucleotide exchange factor 33 [Source:HGNC Symbol;Acc:HGNC:37252]	-2.8813705	
CDC123	cell division cycle 123 [Source:HGNC Symbol;Acc:HGNC:16827]	-2.881765	
RYR2	ryanodine receptor 2 [Source:HGNC Symbol;Acc:HGNC:10484]	-2.881905	
PLPP4	phospholipid phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:23531]	-2.8864954	
UPRT	uracil phosphoribosyltransferase homolog [Source:HGNC Symbol;Acc:HGNC:28334]	-2.8881607	
EXOSC2	exosome component 2 [Source:HGNC Symbol;Acc:HGNC:17097]	-2.8890338	
GPKOW	G-patch domain and KOW motifs [Source:HGNC Symbol;Acc:HGNC:30677]	-2.8996532	
METAP1D	"methionyl aminopeptidase type 1D, mitochondrial [Source:HGNC Symbol;Acc:HGNC:32583]"	-2.9015174	
COMMD3	COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]	-2.9020183	
SNHG17	small nucleolar RNA host gene 17 [Source:HGNC Symbol;Acc:HGNC:48600]	-2.9026208	
MICOS10	mitochondrial contact site and cristae organizing system subunit 10 [Source:HGNC Symbol;Acc:HGNC:32068]	-2.9029214	
UBE2G1	ubiquitin conjugating enzyme E2 G1 [Source:HGNC Symbol;Acc:HGNC:12482]	-2.909552	
NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7 [Source:HGNC Symbol;Acc:HGNC:7714]	-2.910329	
MAOA	monoamine oxidase A [Source:HGNC Symbol;Acc:HGNC:6833]	-2.9144845	
EFTUD2	elongation factor Tu GTP binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30858]	-2.918844	
NAT8L	N-acetyltransferase 8 like [Source:HGNC Symbol;Acc:HGNC:26742]	-2.9225934	
STK24-AS1	STK24 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39935]	-2.9225957	
PERM1	"PPARGC1 and ESRR induced regulator, muscle 1 [Source:HGNC Symbol;Acc:HGNC:28208]"	-2.9247918	
PDZPH1P	"PDZ and pleckstrin homology domains 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:51488]"	-2.9271595	
LEPROTL1	leptin receptor overlapping transcript like 1 [Source:HGNC Symbol;Acc:HGNC:6555]	-2.93075	
MRPS35	mitochondrial ribosomal protein S35 [Source:HGNC Symbol;Acc:HGNC:16635]	-2.9325004	
C4orf46	chromosome 4 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:27320]	-2.933729	
EXOC8	exocyst complex component 8 [Source:HGNC Symbol;Acc:HGNC:24659]	-2.938163	
VCP	valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]	-2.9464316	
THOP1	thimet oligopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:11793]	-2.9487314	
SLC27A5	solute carrier family 27 member 5 [Source:HGNC Symbol;Acc:HGNC:10999]	-2.9518576	
KLHL7	kelch like family member 7 [Source:HGNC Symbol;Acc:HGNC:15646]	-2.9523365	
FBXO43	F-box protein 43 [Source:HGNC Symbol;Acc:HGNC:28521]	-2.9532626	
BTD	biotinidase [Source:HGNC Symbol;Acc:HGNC:1122]	-2.9563172	
MAP3K2	mitogen-activated protein kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6854]	-2.9580343	
PFKM	"phosphofructokinase, muscle [Source:HGNC Symbol;Acc:HGNC:8877]"	-2.9617565	
CAPZA2	capping actin protein of muscle Z-line subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:1490]	-2.9629536	
HMGN2P41	high mobility group nucleosomal binding domain 2 pseudogene 41 [Source:HGNC Symbol;Acc:HGNC:39412]	-2.9660826	
PON2	paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]	-2.9662325	
KPNB1-DT	KPNB1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55336]	-2.9693322	
NARS1	asparaginyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7643]	-2.9707112	
VANGL1	VANGL planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:15512]	-2.9716861	
C12orf56	chromosome 12 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26967]	-2.9720852	
EIF6	eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]	-2.9774764	
DLX4	distal-less homeobox 4 [Source:HGNC Symbol;Acc:HGNC:2917]	-2.9798312	
ACAD8	acyl-CoA dehydrogenase family member 8 [Source:HGNC Symbol;Acc:HGNC:87]	-2.980613	
BCAS2	BCAS2 pre-mRNA processing factor [Source:HGNC Symbol;Acc:HGNC:975]	-2.9807358	
SCYL2	SCY1 like pseudokinase 2 [Source:HGNC Symbol;Acc:HGNC:19286]	-2.98077	
TMEM191C	transmembrane protein 191C [Source:HGNC Symbol;Acc:HGNC:33601]	-2.984935	
TYMSOS	TYMS opposite strand RNA [Source:HGNC Symbol;Acc:HGNC:29553]	-2.9927902	
XIRP1	xin actin binding repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14301]	-2.9949145	
SNF8	SNF8 subunit of ESCRT-II [Source:HGNC Symbol;Acc:HGNC:17028]	-2.99661	
EPS15	epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419]	-2.9969428	
NAP1L3	nucleosome assembly protein 1 like 3 [Source:HGNC Symbol;Acc:HGNC:7639]	-3.0015302	
GLB1	galactosidase beta 1 [Source:HGNC Symbol;Acc:HGNC:4298]	-3.0055656	
HYLS1	HYLS1 centriolar and ciliogenesis associated [Source:HGNC Symbol;Acc:HGNC:26558]	-3.0071359	
COG1	component of oligomeric golgi complex 1 [Source:HGNC Symbol;Acc:HGNC:6545]	-3.0123808	
NEK2	NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]	-3.0128717	
RAD1	RAD1 checkpoint DNA exonuclease [Source:HGNC Symbol;Acc:HGNC:9806]	-3.0133445	
DNAJB14	DnaJ heat shock protein family (Hsp40) member B14 [Source:HGNC Symbol;Acc:HGNC:25881]	-3.0145957	
H2BC18	H2B clustered histone 18 [Source:HGNC Symbol;Acc:HGNC:24700]	-3.0150867	
ZNF747	zinc finger protein 747 [Source:HGNC Symbol;Acc:HGNC:28350]	-3.0151024	
ACAD11	acyl-CoA dehydrogenase family member 11 [Source:HGNC Symbol;Acc:HGNC:30211]	-3.0158992	
CEP76	centrosomal protein 76 [Source:HGNC Symbol;Acc:HGNC:25727]	-3.0165591	
GPX4	glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556]	-3.0185626	
EYA3	EYA transcriptional coactivator and phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3521]	-3.0198457	
POLR3B	RNA polymerase III subunit B [Source:HGNC Symbol;Acc:HGNC:30348]	-3.020331	
H2AC17	H2A clustered histone 17 [Source:HGNC Symbol;Acc:HGNC:4735]	-3.0211127	
GTF2B	general transcription factor IIB [Source:HGNC Symbol;Acc:HGNC:4648]	-3.0211303	
CA5B	carbonic anhydrase 5B [Source:HGNC Symbol;Acc:HGNC:1378]	-3.0242746	
VPS26C	VPS26 endosomal protein sorting factor C [Source:HGNC Symbol;Acc:HGNC:3044]	-3.025803	
ECHDC1	ethylmalonyl-CoA decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:21489]	-3.0281487	
METTL23	methyltransferase like 23 [Source:HGNC Symbol;Acc:HGNC:26988]	-3.0337744	
RCN1	reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934]	-3.0344882	
ARL6IP5	ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]	-3.0369315	
ATAD2	ATPase family AAA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30123]	-3.0376797	
TMPRSS9	transmembrane serine protease 9 [Source:HGNC Symbol;Acc:HGNC:30079]	-3.038737	
FGF18	fibroblast growth factor 18 [Source:HGNC Symbol;Acc:HGNC:3674]	-3.0414495	
HJURP	Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]	-3.043805	
HMGN1P36	high mobility group nucleosome binding domain 1 pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:39380]	-3.0438626	
ASL	argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]	-3.0446894	
PRDM4	PR/SET domain 4 [Source:HGNC Symbol;Acc:HGNC:9348]	-3.0463743	
LDOC1	LDOC1 regulator of NFKB signaling [Source:HGNC Symbol;Acc:HGNC:6548]	-3.046909	
TRAF3IP1	TRAF3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:17861]	-3.0479658	
TM9SF2	transmembrane 9 superfamily member 2 [Source:HGNC Symbol;Acc:HGNC:11865]	-3.051504	
